Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
2234,Jan Rosenthal\Jan-Rosenthal,de GER,FWMF,Eint Frankfurt,de Bundesliga,27,1986,18,7,856,9.5,2,0,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches
2235,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Parma,it Serie A,26,1987,11,5,577,6.4,2,1,2,0,0,2,1,0.31,0.16,0.47,0.31,0.47,Matches
2236,Aleandro Rosi\Aleandro-Rosi,it ITA,DFMF,Sassuolo,it Serie A,26,1987,7,5,455,5.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
2237,Tomáš Rosický\Tomas-Rosicky,cz CZE,MF,Arsenal,eng Premier League,32,1980,27,17,1572,17.5,2,1,2,0,0,7,0,0.11,0.06,0.17,0.11,0.17,Matches
2238,Luca Rossettini\Luca-Rossettini,it ITA,DF,Cagliari,it Serie A,28,1985,36,36,3229,35.9,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matches
2239,Fausto Rossi\Fausto-Rossi,it ITA,MF,Valladolid,es La Liga,22,1990,31,25,2253,25.0,1,3,1,0,0,10,0,0.04,0.12,0.16,0.04,0.16,Matches
2240,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FW,Fiorentina,it Serie A,26,1987,21,19,1516,16.8,16,4,10,6,6,1,0,0.95,0.24,1.19,0.59,0.83,Matches
2241,Jonathan Rossini\Jonathan-Rossini,ch SUI,DF,Sassuolo,it Serie A,24,1989,6,5,338,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2242,Sébastien Roudet\Sebastien-Roudet,fr FRA,MF,Sochaux,fr Ligue 1,32,1981,29,25,2249,25.0,0,6,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches
2243,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DFMF,Sochaux,fr Ligue 1,20,1993,1,1,48,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2244,Wayne Routledge\Wayne-Routledge,eng ENG,FWMF,Swansea City,eng Premier League,28,1985,35,32,2699,30.0,2,4,2,0,0,2,0,0.07,0.13,0.20,0.07,0.20,Matches
2245,Nolan Roux\Nolan-Roux,fr FRA,FWMF,Lille,fr Ligue 1,25,1988,30,29,2340,26.0,9,4,9,0,0,6,0,0.35,0.15,0.50,0.35,0.50,Matches
2246,David Rozehnal\David-Rozehnal,cz CZE,DF,Lille,fr Ligue 1,33,1980,17,10,1096,12.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2247,Rubén\Ruben,es ESP,GK,Rayo Vallecano,es La Liga,29,1984,34,34,2994,33.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
2248,Marco Ruben\Marco-Ruben,ar ARG,FW,Evian,fr Ligue 1,26,1986,25,16,1514,16.8,1,1,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matches
2249,Matteo Rubin\Matteo-Rubin,it ITA,DFMF,Chievo,it Serie A,26,1987,9,6,570,6.3,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,Matches
2250,Rubinho\Rubinho,br BRA,GK,Juventus,it Serie A,30,1982,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2251,Álvaro Rubio\Alvaro-Rubio,es ESP,DFMF,Valladolid,es La Liga,34,1979,31,28,2457,27.3,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matches
2252,John Ruddy\John-Ruddy,eng ENG,GK,Norwich City,eng Premier League,26,1986,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2253,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Stuttgart,de Bundesliga,20,1993,30,30,2694,29.9,2,0,2,0,0,2,1,0.07,0.00,0.07,0.07,0.07,Matches
2254,Artjoms Rud?evs\Artjoms-Rudnevs,lv LVA,FW,Hamburger SV,de Bundesliga,25,1988,7,1,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2255,Artjoms Rud?evs\Artjoms-Rudnevs,lv LVA,FW,Hannover 96,de Bundesliga,25,1988,16,12,1025,11.4,4,3,4,0,0,2,0,0.35,0.26,0.61,0.35,0.61,Matches
2256,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Hoffenheim,de Bundesliga,23,1990,27,26,2232,24.8,2,6,2,0,0,6,0,0.08,0.24,0.32,0.08,0.32,Matches
2257,Jesús Rueda\Jesus-Rueda,es ESP,DFMF,Valladolid,es La Liga,26,1987,35,33,2993,33.3,1,0,1,0,0,6,0,0.03,0.00,0.03,0.03,0.03,Matches
2258,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,26,1986,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2259,Bryan Ruiz\Bryan-Ruiz,cr CRC,FWMF,Fulham,eng Premier League,27,1985,12,8,772,8.6,1,3,1,0,0,0,0,0.12,0.35,0.47,0.12,0.47,Matches
2260,Víctor Ruiz\Victor-Ruiz,es ESP,DFMF,Valencia,es La Liga,24,1989,11,8,775,8.6,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
2261,Antonio Rukavina\Antonio-Rukavina,rs SRB,DF,Valladolid,es La Liga,29,1984,34,34,3060,34.0,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches
2262,Lukas Rupp\Lukas-Rupp,de GER,MF,M'Gladbach,de Bundesliga,22,1991,10,0,102,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2263,Raul Rusescu\Raul-Rusescu,ro ROU,FWMF,Sevilla,es La Liga,25,1988,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2264,Marco Russ\Marco-Russ,de GER,DFMF,Eint Frankfurt,de Bundesliga,27,1985,29,28,2497,27.7,3,2,3,0,0,7,0,0.11,0.07,0.18,0.11,0.18,Matches
2265,Idriss Saadi\Idriss-Saadi,dz ALG,FW,Saint-Étienne,fr Ligue 1,21,1992,1,1,56,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2266,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Evian,fr Ligue 1,20,1993,36,36,3107,34.5,0,2,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,Matches
2267,Julien Sablé\Julien-Sable,fr FRA,MF,Bastia,fr Ligue 1,32,1980,23,14,1437,16.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2268,Enric Saborit\Enric-Saborit,es ESP,DF,Athletic Club,es La Liga,21,1992,5,2,201,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2269,Simão Sabrosa\Simao-Sabrosa,pt POR,MF,Espanyol,es La Liga,33,1979,34,30,2221,24.7,0,6,0,0,0,4,0,0.00,0.24,0.24,0.00,0.24,Matches
2270,Hadi Sacko\Hadi-Sacko,ml MLI,FWMF,Bordeaux,fr Ligue 1,19,1994,5,0,55,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2271,José Saez\Jose-Saez,fr FRA,MF,Valenciennes,fr Ligue 1,31,1982,9,5,484,5.4,2,0,2,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matches
2272,Yannick Sagbo\Yannick-Sagbo,ci CIV,FW,Hull City,eng Premier League,25,1988,28,16,1502,16.7,2,1,2,0,0,2,1,0.12,0.06,0.18,0.12,0.18,Matches
2273,Bacary Sagna\Bacary-Sagna,fr FRA,DF,Arsenal,eng Premier League,30,1983,35,34,3060,34.0,1,2,1,0,0,6,0,0.03,0.06,0.09,0.03,0.09,Matches
2274,Nuri ?ahin\Nuri-Sahin,tr TUR,MF,Dortmund,de Bundesliga,24,1988,34,31,2770,30.8,2,2,2,0,0,4,0,0.06,0.06,0.13,0.06,0.13,Matches
2275,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Rennes,fr Ligue 1,18,1995,6,2,164,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2276,Jamel Saihi\Jamel-Saihi,tn TUN,MF,Montpellier,fr Ligue 1,26,1987,12,9,627,7.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2277,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,16,1997,3,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2278,Henri Saivet\Henri-Saivet,sn SEN,FWMF,Bordeaux,fr Ligue 1,22,1990,33,30,2716,30.2,6,6,5,1,1,0,0,0.20,0.20,0.40,0.17,0.36,Matches
2279,G?toku Sakai\Gotoku-Sakai,jp JPN,DFMF,Stuttgart,de Bundesliga,22,1991,28,26,2328,25.9,0,2,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
2280,Hiroki Sakai\Hiroki-Sakai,jp JPN,DFMF,Hannover 96,de Bundesliga,23,1990,26,26,2261,25.1,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches
2281,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Liverpool,eng Premier League,23,1990,18,17,1478,16.4,1,0,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches
2282,Jacopo Sala\Jacopo-Sala,it ITA,DFFW,Hellas Verona,it Serie A,21,1991,15,8,816,9.1,1,2,1,0,0,4,0,0.11,0.22,0.33,0.11,0.33,Matches
2283,Mohamed Salah\Mohamed-Salah,eg EGY,FWMF,Chelsea,eng Premier League,21,1992,10,6,501,5.6,2,1,2,0,0,1,0,0.36,0.18,0.54,0.36,0.54,Matches
2284,Bartosz Salamon\Bartosz-Salamon,pl POL,DFMF,Sampdoria,it Serie A,22,1991,2,1,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2285,Sejad Salihovi?\Sejad-Salihovic,ba BIH,DFMF,Hoffenheim,de Bundesliga,28,1984,28,22,1815,20.2,11,5,3,8,10,3,1,0.55,0.25,0.79,0.15,0.40,Matches
2286,Ylli Sallahi\Ylli-Sallahi,at AUT,DF,Bayern Munich,de Bundesliga,19,1994,1,1,50,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2287,Benedikt Saller\Benedikt-Saller,de GER,DFMF,Mainz 05,de Bundesliga,20,1992,15,1,362,4.0,2,0,2,0,0,2,0,0.50,0.00,0.50,0.50,0.50,Matches
2288,Sidney Sam\Sidney-Sam,de GER,FWMF,Leverkusen,de Bundesliga,25,1988,22,16,1378,15.3,8,7,8,0,0,2,0,0.52,0.46,0.98,0.52,0.98,Matches
2289,Mamadou Samassa\Mamadou-Samassa,ml MLI,GK,Guingamp,fr Ligue 1,23,1990,19,19,1710,19.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2290,Mamadou Samassa\Mamadou-Samassa,ml MLI,FW,Chievo,it Serie A,27,1986,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2291,Brice Samba\Brice-Samba,cg CGO,GK,Marseille,fr Ligue 1,19,1994,1,0,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2292,Sammir\Sammir,hr CRO,FWMF,Getafe,es La Liga,26,1987,8,3,274,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2293,Jairo Samperio\Jairo-Samperio,es ESP,FWMF,Sevilla,es La Liga,20,1993,25,16,1373,15.3,4,2,4,0,0,3,1,0.26,0.13,0.39,0.26,0.39,Matches
2294,Mario Sampirisi\Mario-Sampirisi,it ITA,DFMF,Genoa,it Serie A,20,1992,4,3,206,2.3,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
2295,Walter Samuel\Walter-Samuel,ar ARG,DF,Inter,it Serie A,35,1978,14,13,1168,13.0,2,0,2,0,0,9,0,0.15,0.00,0.15,0.15,0.15,Matches
2296,Mikel San José\Mikel-San-Jose,es ESP,DFMF,Athletic Club,es La Liga,24,1989,25,19,1808,20.1,5,1,5,0,1,6,0,0.25,0.05,0.30,0.25,0.30,Matches
2297,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Sassuolo,it Serie A,17,1996,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2298,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Barcelona,es La Liga,24,1988,34,27,2369,26.3,19,10,19,0,0,3,0,0.72,0.38,1.10,0.72,1.10,Matches
2299,Carlos Sánchez\Carlos-Sanchez,co COL,MF,Elche,es La Liga,27,1986,30,24,2127,23.6,0,1,0,0,0,9,0,0.00,0.04,0.04,0.00,0.04,Matches
2300,Sergio Sánchez\Sergio-Sanchez,es ESP,DF,Málaga,es La Liga,27,1986,27,26,2329,25.9,0,1,0,0,0,12,1,0.00,0.04,0.04,0.00,0.04,Matches
2301,Víctor Sánchez\Victor-Sanchez,es ESP,DFMF,Espanyol,es La Liga,25,1987,33,32,2876,32.0,4,1,4,0,0,14,2,0.13,0.03,0.16,0.13,0.16,Matches
2302,Sandro\Sandro,br BRA,MF,Tottenham,eng Premier League,24,1989,17,10,828,9.2,1,0,1,0,0,6,0,0.11,0.00,0.11,0.11,0.11,Matches
2303,Lamine Sané\Lamine-Sane,sn SEN,DFMF,Bordeaux,fr Ligue 1,26,1987,36,36,3240,36.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2304,Leroy Sané\Leroy-Sane,de GER,FWMF,Schalke 04,de Bundesliga,17,1996,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2305,Salif Sané\Salif-Sane,sn SEN,DFMF,Hannover 96,de Bundesliga,22,1990,19,16,1405,15.6,2,0,2,0,0,6,1,0.13,0.00,0.13,0.13,0.13,Matches
2306,Marco Sangalli\Marco-Sangalli,es ESP,FWMF,Real Sociedad,es La Liga,21,1992,2,1,104,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2307,Oier Sanjurjo\Oier-Sanjurjo,es ESP,DFMF,Osasuna,es La Liga,27,1986,28,9,1152,12.8,2,0,2,0,0,3,0,0.16,0.00,0.16,0.16,0.16,Matches
2308,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Guingamp,fr Ligue 1,23,1989,36,35,2990,33.2,3,3,3,0,0,11,0,0.09,0.09,0.18,0.09,0.18,Matches
2309,Baissama Sankoh\Baissama-Sankoh,gn GUI,DFMF,Guingamp,fr Ligue 1,21,1992,11,10,883,9.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2310,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Arsenal,eng Premier League,20,1993,8,0,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2311,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Montpellier,fr Ligue 1,18,1994,32,28,2463,27.4,1,2,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
2312,Gianluca Sansone\Gianluca-Sansone,it ITA,FW,Sampdoria,it Serie A,26,1987,24,9,1072,11.9,3,1,3,0,0,2,0,0.25,0.08,0.34,0.25,0.34,Matches
2313,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Parma,it Serie A,21,1991,17,6,731,8.1,2,3,2,0,0,1,0,0.25,0.37,0.62,0.25,0.62,Matches
2314,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Sassuolo,it Serie A,21,1991,12,10,909,10.1,5,3,5,0,0,1,0,0.50,0.30,0.79,0.50,0.79,Matches
2315,Roque Santa Cruz\Roque-Santa-Cruz,py PAR,FW,Málaga,es La Liga,31,1981,31,24,2134,23.7,6,2,6,0,0,1,0,0.25,0.08,0.34,0.25,0.34,Matches
2316,Felipe Santana\Felipe-Santana,br BRA,DF,Schalke 04,de Bundesliga,27,1986,20,13,1233,13.7,1,1,1,0,0,1,1,0.07,0.07,0.15,0.07,0.15,Matches
2317,Mario Santana\Mario-Santana,ar ARG,MF,Genoa,it Serie A,31,1981,6,4,301,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2318,Davide Santon\Davide-Santon,it ITA,DF,Newcastle Utd,eng Premier League,22,1991,27,26,2218,24.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2319,Douglas Santos\Douglas-Santos,br BRA,DFMF,Udinese,it Serie A,19,1994,3,3,166,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2320,Riccardo Saponara\Riccardo-Saponara,it ITA,MF,Milan,it Serie A,21,1991,7,2,219,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2321,Cristian S?punaru\Cristian-Sapunaru,ro ROU,DF,Elche,es La Liga,29,1984,8,8,656,7.3,1,0,1,0,0,5,2,0.14,0.00,0.14,0.14,0.14,Matches
2322,Guillermo Sara\Guillermo-Sara,ar ARG,GK,Betis,es La Liga,25,1987,15,15,1305,14.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2323,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Getafe,es La Liga,21,1992,33,21,1941,21.6,1,5,1,0,0,6,0,0.05,0.23,0.28,0.05,0.28,Matches
2324,Sercan Sararer\Sercan-Sararer,tr TUR,FWMF,Stuttgart,de Bundesliga,23,1989,6,0,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2325,Gennaro Sardo\Gennaro-Sardo,it ITA,DF,Chievo,it Serie A,34,1979,30,24,2195,24.4,1,3,1,0,0,6,0,0.04,0.12,0.16,0.04,0.16,Matches
2326,Marian Sarr\Marian-Sarr,de GER,DF,Dortmund,de Bundesliga,18,1995,2,2,135,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2327,Mouhamadou-Naby Sarr\Mouhamadou-Naby-Sarr,fr FRA,DF,Lyon,fr Ligue 1,19,1993,2,1,114,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2328,Lluís Sastre\Lluis-Sastre,es ESP,MF,Valladolid,es La Liga,27,1986,14,10,941,10.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
2329,Marco Sau\Marco-Sau,it ITA,FWMF,Cagliari,it Serie A,25,1987,30,27,2084,23.2,6,1,6,0,0,1,0,0.26,0.04,0.30,0.26,0.30,Matches
2330,Stefan Savi?\Stefan-Savic,me MNE,DFMF,Fiorentina,it Serie A,22,1991,31,31,2790,31.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
2331,Vujadin Savi?\Vujadin-Savic,rs SRB,DF,Bordeaux,fr Ligue 1,23,1990,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2332,Lionel Scaloni\Lionel-Scaloni,ar ARG,DFMF,Atalanta,it Serie A,35,1978,5,4,428,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2333,Marcel Schäfer\Marcel-Schafer,de GER,DFMF,Wolfsburg,de Bundesliga,29,1984,21,5,495,5.5,1,0,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
2334,Raphael Schäfer\Raphael-Schafer,de GER,GK,Nürnberg,de Bundesliga,34,1979,33,33,2925,32.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2335,Dani Schahin\Dani-Schahin,de GER,FW,Mainz 05,de Bundesliga,24,1989,3,2,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2336,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Parma,it Serie A,24,1989,16,7,716,8.0,4,1,4,0,0,2,0,0.50,0.13,0.63,0.50,0.63,Matches
2337,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DFMF,Sassuolo,it Serie A,24,1989,11,9,670,7.4,1,0,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
2338,Pasquale Schiattarella\Pasquale-Schiattarella,it ITA,MF,Livorno,it Serie A,26,1987,17,17,1467,16.3,0,3,0,0,0,8,0,0.00,0.18,0.18,0.00,0.18,Matches
2339,Julian Schieber\Julian-Schieber,de GER,FW,Dortmund,de Bundesliga,24,1989,12,1,146,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2340,Sven Schipplock\Sven-Schipplock,de GER,FW,Hoffenheim,de Bundesliga,24,1988,23,7,879,9.8,6,4,6,0,0,5,0,0.61,0.41,1.02,0.61,1.02,Matches
2341,Jan Schlaudraff\Jan-Schlaudraff,de GER,FWMF,Hannover 96,de Bundesliga,30,1983,21,4,632,7.0,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,Matches
2342,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,25,1988,19,19,1587,17.6,1,3,1,0,0,1,0,0.06,0.17,0.23,0.06,0.23,Matches
2343,Jonathan Schmid\Jonathan-Schmid,fr FRA,DFMF,Freiburg,de Bundesliga,23,1990,29,28,2439,27.1,4,8,4,0,1,2,0,0.15,0.30,0.44,0.15,0.44,Matches
2344,Manuel Schmiedebach\Manuel-Schmiedebach,de GER,MF,Hannover 96,de Bundesliga,24,1988,24,19,1730,19.2,1,1,1,0,0,1,1,0.05,0.05,0.10,0.05,0.10,Matches
2345,Lukas Schmitz\Lukas-Schmitz,de GER,DFMF,Werder Bremen,de Bundesliga,24,1988,3,0,97,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2346,Morgan Schneiderlin\Morgan-Schneiderlin,fr FRA,MF,Southampton,eng Premier League,23,1989,33,31,2765,30.7,2,1,2,0,0,8,0,0.07,0.03,0.10,0.07,0.10,Matches
2347,Tim Schraml\Tim-Schraml,de GER,DFMF,Freiburg,de Bundesliga,20,1993,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2348,Stephan Schröck\Stephan-Schrock,ph PHI,DFMF,Eint Frankfurt,de Bundesliga,26,1986,12,7,684,7.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
2349,Christian Schulz\Christian-Schulz,de GER,DFMF,Hannover 96,de Bundesliga,30,1983,27,24,2151,23.9,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,Matches
2350,Nico Schulz\Nico-Schulz,de GER,DFMF,Hertha BSC,de Bundesliga,20,1993,23,15,1434,15.9,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matches
2351,André Schürrle\Andre-Schurrle,de GER,FWMF,Chelsea,eng Premier League,22,1990,30,15,1329,14.8,8,2,8,0,0,1,0,0.54,0.14,0.68,0.54,0.68,Matches
2352,Julian Schuster\Julian-Schuster,de GER,MF,Freiburg,de Bundesliga,28,1985,27,22,1932,21.5,3,1,3,0,0,6,0,0.14,0.05,0.19,0.14,0.19,Matches
2353,Daniel Schwaab\Daniel-Schwaab,de GER,DF,Stuttgart,de Bundesliga,24,1988,32,32,2870,31.9,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,Matches
2354,Mark Schwarzer\Mark-Schwarzer,au AUS,GK,Chelsea,eng Premier League,40,1972,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2355,Pirmin Schwegler\Pirmin-Schwegler,ch SUI,MF,Eint Frankfurt,de Bundesliga,26,1987,17,14,1152,12.8,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
2356,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,DFMF,Bayern Munich,de Bundesliga,28,1984,23,22,1824,20.3,4,4,4,0,0,4,0,0.20,0.20,0.39,0.20,0.39,Matches
2357,Alexander Schwolow\Alexander-Schwolow,de GER,GK,Freiburg,de Bundesliga,21,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2358,Ignacio Scocco\Ignacio-Scocco,ar ARG,FWMF,Sunderland,eng Premier League,28,1985,6,0,99,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2359,Simone Scuffet\Simone-Scuffet,it ITA,GK,Udinese,it Serie A,17,1996,16,16,1440,16.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2360,Giuseppe Sculli\Giuseppe-Sculli,it ITA,FWMF,Genoa,it Serie A,32,1981,10,9,689,7.7,0,1,0,0,0,5,0,0.00,0.13,0.13,0.00,0.13,Matches
2361,Haris Seferovi?\Haris-Seferovic,ch SUI,FW,Real Sociedad,es La Liga,21,1992,24,9,887,9.9,2,2,2,0,0,2,0,0.20,0.20,0.41,0.20,0.41,Matches
2362,Davie Selke\Davie-Selke,de GER,FW,Werder Bremen,de Bundesliga,18,1995,3,1,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2363,Philippe Senderos\Philippe-Senderos,ch SUI,DF,Fulham,eng Premier League,28,1985,12,12,1026,11.4,1,1,1,0,0,3,0,0.09,0.09,0.18,0.09,0.18,Matches
2364,Philippe Senderos\Philippe-Senderos,ch SUI,DF,Valencia,es La Liga,28,1985,8,7,659,7.3,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
2365,Grégory Sertic\Gregory-Sertic,fr FRA,MF,Bordeaux,fr Ligue 1,23,1989,30,29,2578,28.6,3,10,3,0,0,3,0,0.10,0.35,0.45,0.10,0.45,Matches
2366,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,FWMF,Sunderland,eng Premier League,29,1984,2,2,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2367,Stéphane Sessègnon\Stephane-Sessegnon,bj BEN,FWMF,West Brom,eng Premier League,29,1984,26,23,1952,21.7,5,1,5,0,0,0,0,0.23,0.05,0.28,0.23,0.28,Matches
2368,Alessio Sestu\Alessio-Sestu,it ITA,MF,Chievo,it Serie A,29,1983,12,8,603,6.7,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,Matches
2369,Alessio Sestu\Alessio-Sestu,it ITA,MF,Sampdoria,it Serie A,29,1983,2,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2370,Ryu Seung-woo\Ryu-Seung-woo,kr KOR,FWMF,Leverkusen,de Bundesliga,19,1993,2,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
2371,Salva Sevilla\Salva-Sevilla,es ESP,MF,Betis,es La Liga,29,1984,21,16,1337,14.9,4,5,4,0,0,8,0,0.27,0.34,0.61,0.27,0.61,Matches
2372,Stephan El Shaarawy\Stephan-El-Shaarawy,it ITA,FWMF,Milan,it Serie A,20,1992,6,1,213,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
2373,Xherdan Shaqiri\Xherdan-Shaqiri,ch SUI,FWMF,Bayern Munich,de Bundesliga,21,1991,17,10,782,8.7,6,2,6,0,0,0,0,0.69,0.23,0.92,0.69,0.92,Matches
