Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
138,Sylvain Armand\Sylvain-Armand,fr FRA,DF,Paris S-G,fr Ligue 1,30,1980,23,8,875,9.7,1,1,1,0,0,3,0,0.10,0.10,0.21,0.10,0.21,Matches
139,Emiliano Armenteros\Emiliano-Armenteros,ar ARG,MF,Rayo Vallecano,es La Liga,25,1986,13,12,984,10.9,2,0,2,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
140,Emiliano Armenteros\Emiliano-Armenteros,ar ARG,MF,Sevilla,es La Liga,25,1986,13,4,487,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
141,Pablo Armero\Pablo-Armero,co COL,DFMF,Udinese,it Serie A,24,1986,28,25,2328,25.9,0,9,0,0,0,7,0,0.00,0.35,0.35,0.00,0.35,Matches
142,Marko Arnautovi?\Marko-Arnautovic,at AUT,FWMF,Werder Bremen,de Bundesliga,22,1989,19,10,966,10.7,6,0,6,0,0,0,1,0.56,0.00,0.56,0.56,0.56,Matches
143,John Arne Riise\John-Arne-Riise,no NOR,DFMF,Fulham,eng Premier League,30,1980,36,35,3139,34.9,0,4,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
144,Maximilian Arnold\Maximilian-Arnold,de GER,MF,Wolfsburg,de Bundesliga,17,1994,2,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
145,Grégory Arnolin\Gregory-Arnolin,mq MTQ,DF,Sporting Gijón,es La Liga,30,1980,21,18,1635,18.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
146,Salvatore Aronica\Salvatore-Aronica,it ITA,DF,Napoli,it Serie A,33,1978,31,29,2536,28.2,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
147,Alejandro Arribas\Alejandro-Arribas,es ESP,DF,Rayo Vallecano,es La Liga,22,1989,34,34,2992,33.2,1,0,1,0,0,17,0,0.03,0.00,0.03,0.03,0.03,Matches
148,Tommaso Arrigoni\Tommaso-Arrigoni,it ITA,MF,Cesena,it Serie A,17,1994,13,8,768,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
149,Álvaro Arroyo\Alvaro-Arroyo,es ESP,DF,Getafe,es La Liga,23,1988,4,3,254,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
150,Andrey Arshavin\Andrey-Arshavin,ru RUS,FWMF,Arsenal,eng Premier League,30,1981,19,8,724,8.0,1,3,1,0,0,1,0,0.12,0.37,0.50,0.12,0.50,Matches
151,Tolgay Arslan\Tolgay-Arslan,de GER,MF,Hamburger SV,de Bundesliga,20,1990,8,4,386,4.3,1,0,1,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matches
152,Mikel Arteta\Mikel-Arteta,es ESP,MF,Arsenal,eng Premier League,29,1982,29,29,2470,27.4,6,2,6,0,0,4,0,0.22,0.07,0.29,0.22,0.29,Matches
153,Mikel Arteta\Mikel-Arteta,es ESP,MF,Everton,eng Premier League,29,1982,2,1,127,1.4,1,0,0,1,1,1,0,0.71,0.00,0.71,0.00,0.00,Matches
154,Kwadwo Asamoah\Kwadwo-Asamoah,gh GHA,DFMF,Udinese,it Serie A,22,1988,31,31,2724,30.3,3,2,3,0,0,3,0,0.10,0.07,0.17,0.10,0.17,Matches
155,Sergio Asenjo\Sergio-Asenjo,es ESP,GK,Atlético Madrid,es La Liga,22,1989,2,1,159,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
156,Benoît Assou-Ekotto\Benoit-Assou-Ekotto,cm CMR,DF,Tottenham,eng Premier League,27,1984,34,34,2957,32.9,2,4,2,0,0,6,0,0.06,0.12,0.18,0.06,0.18,Matches
157,Paulo Assunção\Paulo-Assuncao,br BRA,MF,Atlético Madrid,es La Liga,31,1980,9,5,510,5.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
158,Davide Astori\Davide-Astori,it ITA,DF,Cagliari,it Serie A,24,1987,28,28,2450,27.2,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,Matches
159,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FWMF,Saint-Étienne,fr Ligue 1,22,1989,36,36,3141,34.9,16,7,16,0,0,2,0,0.46,0.20,0.66,0.46,0.66,Matches
160,Fabien Audard\Fabien-Audard,fr FRA,GK,Lorient,fr Ligue 1,33,1978,29,29,2465,27.4,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
161,Renato Augusto\Renato-Augusto,br BRA,MF,Leverkusen,de Bundesliga,23,1988,18,16,1338,14.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
162,Fábio Aurélio\Fabio-Aurelio,br BRA,DFMF,Liverpool,eng Premier League,31,1979,2,1,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
163,Serge Aurier\Serge-Aurier,ci CIV,DFMF,Toulouse,fr Ligue 1,18,1992,10,9,780,8.7,1,0,1,0,0,3,0,0.12,0.00,0.12,0.12,0.12,Matches
164,Jon Aurtenetxe\Jon-Aurtenetxe,es ESP,DF,Athletic Club,es La Liga,19,1992,31,30,2493,27.7,1,0,1,0,0,10,0,0.04,0.00,0.04,0.04,0.04,Matches
165,Mathias Autret\Mathias-Autret,fr FRA,MF,Lorient,fr Ligue 1,20,1991,27,17,1499,16.7,2,0,2,0,0,1,0,0.12,0.00,0.12,0.12,0.12,Matches
166,Christopher Avevor\Christopher-Avevor,de GER,DFMF,Hannover 96,de Bundesliga,19,1992,1,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
167,Vlada Avramov\Vlada-Avramov,rs SRB,GK,Cagliari,it Serie A,32,1979,3,2,223,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Daniel Ayala\Daniel-Ayala,es ESP,DF,Norwich City,eng Premier League,20,1990,7,6,497,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
169,André Ayew\Andre-Ayew,gh GHA,FWMF,Marseille,fr Ligue 1,21,1989,26,23,1984,22.0,8,0,8,0,1,6,0,0.36,0.00,0.36,0.36,0.36,Matches
170,Jordan Ayew\Jordan-Ayew,gh GHA,FWMF,Marseille,fr Ligue 1,19,1991,34,17,1694,18.8,3,3,3,0,0,3,0,0.16,0.16,0.32,0.16,0.32,Matches
171,Jonathan Ayité\Jonathan-Ayite,tg TOG,FW,Brest,fr Ligue 1,26,1985,6,3,263,2.9,0,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches
172,César Azpilicueta\Cesar-Azpilicueta,es ESP,DFMF,Marseille,fr Ligue 1,21,1989,30,27,2520,28.0,1,1,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
173,Adama Ba\Adama-Ba,mr MTN,FWMF,Brest,fr Ligue 1,17,1993,8,0,137,1.5,0,1,0,0,0,0,0,0.00,0.66,0.66,0.00,0.66,Matches
174,Demba Ba\Demba-Ba,sn SEN,FW,Newcastle Utd,eng Premier League,26,1985,34,32,2721,30.2,16,2,14,2,3,1,0,0.53,0.07,0.60,0.46,0.53,Matches
175,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Fiorentina,it Serie A,18,1993,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
176,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Racing Sant,es La Liga,18,1993,8,4,340,3.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
177,Ryan Babel\Ryan-Babel,nl NED,FWMF,Hoffenheim,de Bundesliga,24,1986,31,28,2443,27.1,4,2,3,1,1,6,1,0.15,0.07,0.22,0.11,0.18,Matches
178,Maxime Baca\Maxime-Baca,fr FRA,DF,Lorient,fr Ligue 1,28,1983,24,16,1553,17.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
179,Bacari\Bacari,gm GAM,FW,Espanyol,es La Liga,23,1988,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
180,Armin Ba?inovi?\Armin-Bacinovic,si SVN,MF,Palermo,it Serie A,21,1989,13,7,652,7.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
181,Holger Badstuber\Holger-Badstuber,de GER,DF,Bayern Munich,de Bundesliga,22,1989,33,32,2896,32.2,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
182,Raúl Baena\Raul-Baena,es ESP,MF,Espanyol,es La Liga,22,1989,32,22,2138,23.8,1,1,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,Matches
183,Dawda Bah\Dawda-Bah,gm GAM,FWMF,Augsburg,de Bundesliga,27,1983,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
184,Mamadou Bah\Mamadou-Bah,gn GUI,MF,Stuttgart,de Bundesliga,23,1988,3,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Jean-Christophe Bahebeck\Jean-Christophe-Bahebeck,fr FRA,FWMF,Paris S-G,fr Ligue 1,18,1993,8,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
186,Stéphane Bahoken\Stephane-Bahoken,cm CMR,FW,Nice,fr Ligue 1,19,1992,5,0,74,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
187,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,27,1984,33,33,2799,31.1,0,3,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10,Matches
188,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,26,1984,33,33,2970,33.0,4,2,1,3,3,7,0,0.12,0.06,0.18,0.03,0.09,Matches
189,Chris Baird\Chris-Baird,nir NIR,DFMF,Fulham,eng Premier League,29,1982,19,13,1274,14.2,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Sochaux,fr Ligue 1,20,1991,21,9,866,9.6,3,0,3,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches
191,Djamel Bakar\Djamel-Bakar,km COM,FWMF,Nancy,fr Ligue 1,22,1989,34,26,2291,25.5,4,1,4,0,0,3,0,0.16,0.04,0.20,0.16,0.20,Matches
192,Nathan Baker\Nathan-Baker,eng ENG,DF,Aston Villa,eng Premier League,20,1991,8,6,551,6.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
193,Kennedy Bakircioglü\Kennedy-Bakircioglu,se SWE,MF,Racing Sant,es La Liga,30,1980,7,2,298,3.3,0,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches
194,Ibrahima Baldé\Ibrahima-Balde,sn SEN,FW,Osasuna,es La Liga,22,1989,22,13,1364,15.2,7,2,7,0,0,2,0,0.46,0.13,0.59,0.46,0.59,Matches
195,Gareth Bale\Gareth-Bale,wls WAL,FWMF,Tottenham,eng Premier League,22,1989,36,36,3216,35.7,10,10,10,0,0,3,0,0.28,0.28,0.56,0.28,0.56,Matches
196,Hanno Balitsch\Hanno-Balitsch,de GER,MF,Nürnberg,de Bundesliga,30,1981,12,12,886,9.8,1,0,1,0,0,5,0,0.10,0.00,0.10,0.10,0.10,Matches
197,Hanno Balitsch\Hanno-Balitsch,de GER,MF,Leverkusen,de Bundesliga,30,1981,8,4,448,5.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Michael Ballack\Michael-Ballack,de GER,MF,Leverkusen,de Bundesliga,34,1976,18,15,1208,13.4,2,1,2,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matches
199,Sergio Ballesteros\Sergio-Ballesteros,es ESP,DF,Levante,es La Liga,35,1975,37,37,3328,37.0,1,0,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matches
200,Florent Balmont\Florent-Balmont,fr FRA,MF,Lille,fr Ligue 1,31,1980,30,30,2402,26.7,2,0,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
201,Mario Balotelli\Mario-Balotelli,it ITA,FW,Manchester City,eng Premier League,20,1990,23,14,1328,14.8,13,1,10,3,3,6,2,0.88,0.07,0.95,0.68,0.75,Matches
202,Federico Balzaretti\Federico-Balzaretti,it ITA,DF,Palermo,it Serie A,29,1981,27,26,2227,24.7,0,3,0,0,0,7,2,0.00,0.12,0.12,0.00,0.12,Matches
203,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Dijon,fr Ligue 1,21,1990,24,21,2031,22.6,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
204,Éver Banega\Ever-Banega,ar ARG,MF,Valencia,es La Liga,23,1988,13,13,1053,11.7,0,1,0,0,1,3,0,0.00,0.09,0.09,0.00,0.09,Matches
205,Lass Bangoura\Lass-Bangoura,gn GUI,FWMF,Rayo Vallecano,es La Liga,19,1992,28,15,1559,17.3,3,0,3,0,0,7,0,0.17,0.00,0.17,0.17,0.17,Matches
206,Momar Bangoura\Momar-Bangoura,fr FRA,MF,Marseille,fr Ligue 1,17,1994,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Barry Bannan\Barry-Bannan,sct SCO,MF,Aston Villa,eng Premier League,21,1989,28,10,1262,14.0,1,2,0,1,1,2,0,0.07,0.14,0.21,0.00,0.14,Matches
208,Júlio Baptista\Julio-Baptista,br BRA,FWMF,Málaga,es La Liga,29,1981,4,4,324,3.6,1,0,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,Matches
209,Sekou Baradji\Sekou-Baradji,fr FRA,DFMF,Dijon,fr Ligue 1,27,1984,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
210,Cédric Barbosa\Cedric-Barbosa,fr FRA,MF,Evian,fr Ligue 1,35,1976,28,23,1801,20.0,8,7,8,0,0,5,0,0.40,0.35,0.75,0.40,0.75,Matches
211,Phil Bardsley\Phil-Bardsley,sct SCO,DF,Sunderland,eng Premier League,26,1985,31,29,2475,27.5,1,0,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04,Matches
212,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,22,1989,23,21,1853,20.6,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
213,José Barkero\Jose-Barkero,es ESP,MF,Levante,es La Liga,32,1979,32,30,2485,27.6,7,7,4,3,3,9,0,0.25,0.25,0.51,0.14,0.40,Matches
214,Ross Barkley\Ross-Barkley,eng ENG,MF,Everton,eng Premier League,17,1993,6,2,216,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
215,Leon Barnett\Leon-Barnett,eng ENG,DF,Norwich City,eng Premier League,25,1985,17,13,1232,13.7,1,1,1,0,0,2,1,0.07,0.07,0.15,0.07,0.15,Matches
216,Tranquillo Barnetta\Tranquillo-Barnetta,ch SUI,MF,Leverkusen,de Bundesliga,26,1985,7,3,353,3.9,0,1,0,0,0,0,0,0.00,0.25,0.25,0.00,0.25,Matches
217,Abdelaziz Barrada\Abdelaziz-Barrada,ma MAR,MF,Getafe,es La Liga,22,1989,32,25,2158,24.0,4,2,4,0,0,5,1,0.17,0.08,0.25,0.17,0.25,Matches
218,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Valencia,es La Liga,24,1987,18,15,1417,15.7,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
219,David Barral\David-Barral,es ESP,FW,Sporting Gijón,es La Liga,28,1983,30,26,2240,24.9,9,3,9,0,0,9,0,0.36,0.12,0.48,0.36,0.48,Matches
220,Pablo Barrera\Pablo-Barrera,mx MEX,FWMF,Zaragoza,es La Liga,24,1987,20,12,1050,11.7,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,Matches
221,Édgar Barreto\Edgar-Barreto,py PAR,MF,Palermo,it Serie A,27,1984,34,33,2961,32.9,1,3,1,0,0,5,0,0.03,0.09,0.12,0.03,0.12,Matches
222,Pablo Barrientos\Pablo-Barrientos,ar ARG,MF,Catania,it Serie A,26,1985,25,20,1653,18.4,4,3,4,0,0,5,0,0.22,0.16,0.38,0.22,0.38,Matches
223,Lucas Barrios\Lucas-Barrios,py PAR,FW,Dortmund,de Bundesliga,26,1984,17,3,428,4.8,4,0,4,0,0,1,0,0.84,0.00,0.84,0.84,0.84,Matches
224,Gareth Barry\Gareth-Barry,eng ENG,MF,Manchester City,eng Premier League,30,1981,34,31,2735,30.4,1,3,1,0,0,9,1,0.03,0.10,0.13,0.03,0.13,Matches
225,Oliver Barth\Oliver-Barth,de GER,DF,Freiburg,de Bundesliga,31,1979,12,12,1035,11.5,1,0,1,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches
226,Maxime Barthelmé\Maxime-Barthelme,fr FRA,FWMF,Lorient,fr Ligue 1,22,1988,9,4,299,3.3,0,1,0,0,0,0,0,0.00,0.30,0.30,0.00,0.30,Matches
227,Joey Barton\Joey-Barton,eng ENG,MF,QPR,eng Premier League,28,1982,31,31,2672,29.7,3,3,3,0,0,8,2,0.10,0.10,0.20,0.10,0.20,Matches
228,Joey Barton\Joey-Barton,eng ENG,MF,Newcastle Utd,eng Premier League,28,1982,2,2,180,2.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
229,Marc Bartra\Marc-Bartra,es ESP,DF,Barcelona,es La Liga,20,1991,1,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
230,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,30,1981,35,34,3013,33.5,1,0,0,1,1,3,0,0.03,0.00,0.03,0.00,0.00,Matches
231,Marko Baša\Marko-Basa,me MNE,DF,Lille,fr Ligue 1,28,1982,22,22,1784,19.8,2,0,2,0,0,3,0,0.10,0.00,0.10,0.10,0.10,Matches
232,Sébastien Bassong\Sebastien-Bassong,cm CMR,DF,Tottenham,eng Premier League,25,1986,5,1,228,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
233,Sébastien Bassong\Sebastien-Bassong,cm CMR,DF,Wolves,eng Premier League,25,1986,9,9,682,7.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
234,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Udinese,it Serie A,26,1984,31,31,2625,29.2,5,4,5,0,0,2,0,0.17,0.14,0.31,0.17,0.31,Matches
235,Felix Bastians\Felix-Bastians,de GER,DFMF,Hertha BSC,de Bundesliga,23,1988,13,13,1108,12.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
236,Felix Bastians\Felix-Bastians,de GER,DFMF,Freiburg,de Bundesliga,23,1988,16,16,1413,15.7,0,2,0,0,0,1,0,0.00,0.13,0.13,0.00,0.13,Matches
237,Michel Bastos\Michel-Bastos,br BRA,DFMF,Lyon,fr Ligue 1,27,1983,26,23,2083,23.1,6,8,5,1,1,2,0,0.26,0.35,0.60,0.22,0.56,Matches
238,Laurent Batlles\Laurent-Batlles,fr FRA,MF,Saint-Étienne,fr Ligue 1,35,1975,36,12,1359,15.1,4,4,4,0,0,4,0,0.26,0.26,0.53,0.26,0.53,Matches
239,Cristian Battocchio\Cristian-Battocchio,it ITA,MF,Udinese,it Serie A,19,1992,4,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
240,Daniel Batz\Daniel-Batz,de GER,GK,Freiburg,de Bundesliga,20,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
241,Oliver Baumann\Oliver-Baumann,de GER,GK,Freiburg,de Bundesliga,21,1990,33,33,2970,33.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,DFMF,Mainz 05,de Bundesliga,23,1988,26,14,1481,16.5,0,3,0,0,0,2,0,0.00,0.18,0.18,0.00,0.18,Matches
243,Alexander Baumjohann\Alexander-Baumjohann,de GER,MF,Schalke 04,de Bundesliga,24,1987,8,4,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
244,Éric Bauthéac\Eric-Bautheac,fr FRA,FWMF,Dijon,fr Ligue 1,23,1987,34,28,2476,27.5,3,5,2,1,1,5,0,0.11,0.18,0.29,0.07,0.25,Matches
245,Jose Baxter\Jose-Baxter,eng ENG,FWMF,Everton,eng Premier League,19,1992,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
246,Moustapha Bayal Sall\Moustapha-Bayal-Sall,sn SEN,DF,Nancy,fr Ligue 1,25,1985,2,1,104,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
247,Paul Baysse\Paul-Baysse,fr FRA,DF,Brest,fr Ligue 1,23,1988,34,33,2988,33.2,1,0,1,0,0,5,0,0.03,0.00,0.03,0.03,0.03,Matches
248,Jean Beausejour\Jean-Beausejour,cl CHI,DFFW,Wigan Athletic,eng Premier League,27,1984,16,16,1387,15.4,0,5,0,0,0,1,0,0.00,0.32,0.32,0.00,0.32,Matches
249,Andreas Beck\Andreas-Beck,de GER,DFMF,Hoffenheim,de Bundesliga,24,1987,31,31,2790,31.0,1,0,1,0,0,13,0,0.03,0.00,0.03,0.03,0.03,Matches
250,Jermaine Beckford\Jermaine-Beckford,jm JAM,FW,Everton,eng Premier League,27,1983,2,1,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
251,Edu Bedia\Edu-Bedia,es ESP,MF,Racing Sant,es La Liga,22,1989,11,7,701,7.8,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,Matches
252,Henri Bedimo\Henri-Bedimo,cm CMR,DF,Montpellier,fr Ligue 1,27,1984,36,36,3234,35.9,1,1,1,0,0,6,0,0.03,0.03,0.06,0.03,0.06,Matches
253,Fabrice Begeorgi\Fabrice-Begeorgi,fr FRA,DFFW,Ajaccio,fr Ligue 1,24,1987,3,3,245,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
254,Asmir Begovi?\Asmir-Begovic,ba BIH,GK,Stoke City,eng Premier League,24,1987,23,22,1998,22.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
255,Valon Behrami\Valon-Behrami,ch SUI,DFMF,Fiorentina,it Serie A,26,1985,31,31,2517,28.0,0,1,0,0,0,10,0,0.00,0.04,0.04,0.00,0.04,Matches
256,Ishak Belfodil\Ishak-Belfodil,dz ALG,FWMF,Bologna,it Serie A,19,1992,8,1,195,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
257,Ishak Belfodil\Ishak-Belfodil,dz ALG,FWMF,Lyon,fr Ligue 1,19,1992,7,1,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
258,Younès Belhanda\Younes-Belhanda,ma MAR,FWMF,Montpellier,fr Ligue 1,21,1990,28,26,2225,24.7,12,4,7,5,5,4,2,0.49,0.16,0.65,0.28,0.44,Matches
259,Craig Bellamy\Craig-Bellamy,wls WAL,FW,Liverpool,eng Premier League,32,1979,27,12,1249,13.9,6,3,6,0,0,6,0,0.43,0.22,0.65,0.43,0.65,Matches
260,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,21,1990,10,0,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,Matches
261,Axel Bellinghausen\Axel-Bellinghausen,de GER,MF,Augsburg,de Bundesliga,28,1983,25,22,1905,21.2,2,6,2,0,0,4,0,0.09,0.28,0.38,0.09,0.38,Matches
262,Gianpaolo Bellini\Gianpaolo-Bellini,it ITA,DF,Atalanta,it Serie A,31,1980,20,12,1411,15.7,1,1,1,0,0,3,0,0.06,0.06,0.13,0.06,0.13,Matches
263,David Bellion\David-Bellion,fr FRA,FW,Bordeaux,fr Ligue 1,28,1982,12,4,401,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
264,Fernando Belluschi\Fernando-Belluschi,ar ARG,MF,Genoa,it Serie A,27,1983,14,9,782,8.7,1,1,1,0,0,0,1,0.12,0.12,0.23,0.12,0.23,Matches
265,Giuseppe Bellusci\Giuseppe-Bellusci,it ITA,DF,Catania,it Serie A,21,1989,32,30,2704,30.0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
266,Nicola Belmonte\Nicola-Belmonte,it ITA,DF,Siena,it Serie A,24,1987,2,1,87,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
267,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,FWMF,Newcastle Utd,eng Premier League,24,1987,26,16,1557,17.3,5,5,5,0,0,2,0,0.29,0.29,0.58,0.29,0.58,Matches
268,Eden Ben Basat\Eden-Ben-Basat,il ISR,FW,Brest,fr Ligue 1,24,1986,32,26,2334,25.9,4,2,4,0,0,3,0,0.15,0.08,0.23,0.15,0.23,Matches
269,Fahid Ben Khalfallah\Fahid-Ben-Khalfallah,tn TUN,FWMF,Bordeaux,fr Ligue 1,28,1982,15,7,647,7.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
270,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FWMF,Toulouse,fr Ligue 1,20,1990,9,0,194,2.2,1,0,1,0,0,1,0,0.46,0.00,0.46,0.46,0.46,Matches
271,Änis Ben-Hatira\Anis-Ben-Hatira,tn TUN,MF,Hamburger SV,de Bundesliga,23,1988,1,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
272,Änis Ben-Hatira\Anis-Ben-Hatira,tn TUN,MF,Hertha BSC,de Bundesliga,23,1988,16,10,893,9.9,3,2,3,0,0,2,0,0.30,0.20,0.50,0.30,0.50,Matches
273,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Wolfsburg,de Bundesliga,27,1983,32,32,2880,32.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Cesena,it Serie A,24,1987,11,8,719,8.0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,Matches
275,Massimiliano Benassi\Massimiliano-Benassi,it ITA,GK,Lecce,it Serie A,29,1981,29,29,2463,27.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
276,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Udinese,it Serie A,24,1987,27,27,2380,26.4,1,0,1,0,0,9,0,0.04,0.00,0.04,0.04,0.04,Matches
277,Yossi Benayoun\Yossi-Benayoun,il ISR,MF,Arsenal,eng Premier League,31,1980,19,10,904,10.0,4,1,4,0,0,1,0,0.40,0.10,0.50,0.40,0.50,Matches
278,Yossi Benayoun\Yossi-Benayoun,il ISR,MF,Chelsea,eng Premier League,31,1980,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
