Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
142,Davide Astori\Davide-Astori,it ITA,DF,Fiorentina,it Serie A,28,1987,33,32,2901,32.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
143,Christian Atsu\Christian-Atsu,gh GHA,MF,Málaga,es La Liga,23,1992,12,3,401,4.5,2,0,2,0,0,0,0,0.45,0.00,0.45,0.45,0.45,Matches
144,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Dortmund,de Bundesliga,26,1989,31,28,2467,27.4,25,5,22,3,4,4,0,0.91,0.18,1.09,0.80,0.99,Matches
145,Johan Audel\Johan-Audel,mq MTQ,MFFW,Nantes,fr Ligue 1,31,1983,29,11,1278,14.2,2,3,2,0,0,4,0,0.14,0.21,0.35,0.14,0.35,Matches
146,Jean-Kévin Augustin\Jean-Kevin-Augustin,fr FRA,FW,Paris S-G,fr Ligue 1,18,1997,13,4,423,4.7,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,Matches
147,Olivier Auriac\Olivier-Auriac,fr FRA,MF,Angers,fr Ligue 1,31,1983,16,3,405,4.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
148,Serge Aurier\Serge-Aurier,ci CIV,DF,Paris S-G,fr Ligue 1,22,1992,21,21,1886,21.0,2,2,2,0,0,8,0,0.10,0.10,0.19,0.10,0.19,Matches
149,Charlie Austin\Charlie-Austin,eng ENG,FW,Southampton,eng Premier League,26,1989,7,2,211,2.3,1,0,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,Matches
150,Danilo Avelar\Danilo-Avelar,br BRA,MF,Torino,it Serie A,26,1989,6,4,344,3.8,0,2,0,0,0,1,0,0.00,0.52,0.52,0.00,0.52,Matches
151,Thomas Ayasse\Thomas-Ayasse,fr FRA,MFDF,Troyes,fr Ligue 1,28,1987,14,12,1014,11.3,1,0,1,0,0,4,1,0.09,0.00,0.09,0.09,0.09,Matches
152,André Ayew\Andre-Ayew,gh GHA,MFFW,Swansea City,eng Premier League,25,1989,34,34,2925,32.5,12,2,12,0,0,5,0,0.37,0.06,0.43,0.37,0.43,Matches
153,Jordan Ayew\Jordan-Ayew,gh GHA,FW,Aston Villa,eng Premier League,23,1991,30,27,2349,26.1,7,0,6,1,1,6,1,0.27,0.00,0.27,0.23,0.23,Matches
154,Kaan Ayhan\Kaan-Ayhan,tr TUR,DFMF,Schalke 04,de Bundesliga,20,1994,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
155,Kaan Ayhan\Kaan-Ayhan,tr TUR,MF,Eint Frankfurt,de Bundesliga,20,1994,2,1,79,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
156,Floyd Ayité\Floyd-Ayite,tg TOG,FWMF,Bastia,fr Ligue 1,26,1988,32,30,2626,29.2,8,3,7,1,1,2,1,0.27,0.10,0.38,0.24,0.34,Matches
157,Karim Azamoum\Karim-Azamoum,fr FRA,MFFW,Troyes,fr Ligue 1,25,1990,14,9,756,8.4,2,1,2,0,0,2,0,0.24,0.12,0.36,0.24,0.36,Matches
158,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,eng Premier League,25,1989,37,36,3199,35.5,2,3,2,0,0,7,0,0.06,0.08,0.14,0.06,0.14,Matches
159,Ismail Azzaoui\Ismail-Azzaoui,be BEL,FW,Wolfsburg,de Bundesliga,17,1998,2,0,22,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
160,Ludovic Baal\Ludovic-Baal,gf GUF,MFDF,Rennes,fr Ligue 1,29,1986,22,18,1520,16.9,0,3,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
161,Khouma Babacar\Khouma-Babacar,sn SEN,FW,Fiorentina,it Serie A,22,1993,18,11,802,8.9,5,1,4,1,1,2,0,0.56,0.11,0.67,0.45,0.56,Matches
162,Jean-Sylvain Babin\Jean-Sylvain-Babin,mq MTQ,DF,Granada,es La Liga,28,1986,25,25,2234,24.8,3,0,3,0,0,5,0,0.12,0.00,0.12,0.12,0.12,Matches
163,Maxime Baca\Maxime-Baca,fr FRA,DF,Guingamp,fr Ligue 1,32,1983,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
164,Carlos Bacca\Carlos-Bacca,co COL,FW,Milan,it Serie A,28,1986,38,36,3156,35.1,18,2,16,2,2,2,0,0.51,0.06,0.57,0.46,0.51,Matches
165,Leandro Bacuna\Leandro-Bacuna,cw CUW,DFMF,Aston Villa,eng Premier League,23,1991,31,27,2417,26.9,1,0,1,0,0,7,0,0.04,0.00,0.04,0.04,0.04,Matches
166,Milan Badelj\Milan-Badelj,hr CRO,MF,Fiorentina,it Serie A,26,1989,27,25,2129,23.7,1,1,1,0,0,8,1,0.04,0.04,0.08,0.04,0.08,Matches
167,Holger Badstuber\Holger-Badstuber,de GER,DF,Bayern Munich,de Bundesliga,26,1989,7,5,471,5.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
168,Raúl Baena\Raul-Baena,es ESP,MF,Rayo Vallecano,es La Liga,26,1989,24,22,1834,20.4,1,1,1,0,0,11,1,0.05,0.05,0.10,0.05,0.10,Matches
169,Jean-Christophe Bahebeck\Jean-Christophe-Bahebeck,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,22,1993,16,11,837,9.3,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matches
170,Farès Bahlouli\Fares-Bahlouli,fr FRA,MF,Monaco,fr Ligue 1,20,1995,8,2,180,2.0,1,0,1,0,0,1,0,0.50,0.00,0.50,0.50,0.50,Matches
171,Nabil Bahoui\Nabil-Bahoui,se SWE,MF,Hamburger SV,de Bundesliga,24,1991,6,2,212,2.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
172,Mike-Steven Bähre\Mike-Steven-Bahre,de GER,MF,Hannover 96,de Bundesliga,19,1995,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
173,Daniel Baier\Daniel-Baier,de GER,MF,Augsburg,de Bundesliga,31,1984,28,28,2324,25.8,1,2,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,Matches
174,Eric Bailly\Eric-Bailly,ci CIV,DF,Villarreal,es La Liga,21,1994,25,25,2014,22.4,0,0,0,0,0,10,1,0.00,0.00,0.00,0.00,0.00,Matches
175,Leighton Baines\Leighton-Baines,eng ENG,DF,Everton,eng Premier League,30,1984,18,16,1479,16.4,2,1,1,1,1,0,0,0.12,0.06,0.18,0.06,0.12,Matches
176,Cédric Bakambu\Cedric-Bakambu,cd COD,FW,Villarreal,es La Liga,24,1991,34,21,1864,20.7,12,3,12,0,0,4,0,0.58,0.14,0.72,0.58,0.72,Matches
177,Djamel Bakar\Djamel-Bakar,km COM,FW,Montpellier,fr Ligue 1,26,1989,6,2,203,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
178,Tiemoué Bakayoko\Tiemoue-Bakayoko,fr FRA,MF,Monaco,fr Ligue 1,20,1994,19,14,1364,15.2,1,0,1,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
179,Zakaria Bakkali\Zakaria-Bakkali,be BEL,MFFW,Valencia,es La Liga,19,1996,16,4,574,6.4,1,3,1,0,0,1,0,0.16,0.47,0.63,0.16,0.63,Matches
180,Keita Baldé\Keita-Balde,sn SEN,FW,Lazio,it Serie A,20,1995,31,15,1777,19.7,4,2,4,0,0,5,0,0.20,0.10,0.30,0.20,0.30,Matches
181,Gareth Bale\Gareth-Bale,wls WAL,FWMF,Real Madrid,es La Liga,26,1989,23,21,1730,19.2,19,10,19,0,0,2,0,0.99,0.52,1.51,0.99,1.51,Matches
182,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,27,1988,34,33,2904,32.3,0,3,0,0,0,6,0,0.00,0.09,0.09,0.00,0.09,Matches
183,Florent Balmont\Florent-Balmont,fr FRA,MF,Lille,fr Ligue 1,35,1980,28,25,1922,21.4,0,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
184,Norbert Balogh\Norbert-Balogh,hu HUN,FW,Palermo,it Serie A,19,1996,4,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
185,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,27,1988,21,17,1513,16.8,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,Matches
186,Mario Balotelli\Mario-Balotelli,it ITA,FW,Milan,it Serie A,24,1990,20,8,837,9.3,1,1,1,0,1,6,0,0.11,0.11,0.22,0.11,0.22,Matches
187,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,1996,5,4,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matches
188,Patrick Bamford\Patrick-Bamford,eng ENG,FW,Norwich City,eng Premier League,21,1993,7,2,238,2.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
189,Patrick Bamford\Patrick-Bamford,eng ENG,FWMF,Crystal Palace,eng Premier League,21,1993,6,0,124,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
190,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,23,1991,32,17,1520,16.9,4,2,4,0,0,6,1,0.24,0.12,0.36,0.24,0.36,Matches
191,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,27,1988,25,20,1713,19.0,5,2,4,1,1,7,1,0.26,0.11,0.37,0.21,0.32,Matches
192,Lass Bangoura\Lass-Bangoura,gn GUI,FWMF,Reims,fr Ligue 1,23,1992,10,3,420,4.7,1,1,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43,Matches
193,Lass Bangoura\Lass-Bangoura,gn GUI,MF,Rayo Vallecano,es La Liga,23,1992,16,7,814,9.0,0,1,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
194,Léo Baptistão\Leo-Baptistao,br BRA,FW,Villarreal,es La Liga,22,1992,26,12,1268,14.1,3,1,3,0,0,1,0,0.21,0.07,0.28,0.21,0.28,Matches
195,Federico Barba\Federico-Barba,it ITA,DF,Stuttgart,de Bundesliga,21,1993,2,2,139,1.5,1,0,1,0,0,0,0,0.65,0.00,0.65,0.65,0.65,Matches
196,Federico Barba\Federico-Barba,it ITA,DF,Empoli,it Serie A,21,1993,10,10,889,9.9,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches
197,Danilo Barbosa\Danilo-Barbosa,br BRA,MF,Valencia,es La Liga,19,1996,19,16,1360,15.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
198,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,31,1984,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
199,Francesco Bardi\Francesco-Bardi,it ITA,GK,Frosinone,it Serie A,23,1992,2,2,119,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
200,Phil Bardsley\Phil-Bardsley,sct SCO,DF,Stoke City,eng Premier League,30,1985,11,9,817,9.1,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,Matches
201,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,26,1989,14,14,1183,13.1,0,1,0,0,0,2,1,0.00,0.08,0.08,0.00,0.08,Matches
202,Ross Barkley\Ross-Barkley,eng ENG,MF,Everton,eng Premier League,21,1993,38,36,3075,34.2,8,8,6,2,2,4,0,0.23,0.23,0.47,0.18,0.41,Matches
203,Abdelaziz Barrada\Abdelaziz-Barrada,ma MAR,MF,Marseille,fr Ligue 1,26,1989,24,17,1443,16.0,1,6,1,0,1,5,2,0.06,0.37,0.44,0.06,0.44,Matches
204,Antonio Barragán\Antonio-Barragan,es ESP,DF,Valencia,es La Liga,28,1987,24,19,1660,18.4,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
205,David Barral\David-Barral,es ESP,FW,Granada,es La Liga,32,1983,14,3,378,4.2,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
206,Iñigo Barrenetxea\Inigo-Barrenetxea,es ESP,MF,Eibar,es La Liga,21,1994,2,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
207,Álex Barrera\Alex-Barrera,es ESP,MF,Sporting Gijón,es La Liga,24,1991,5,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
208,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,31,1984,30,26,2162,24.0,0,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
209,Modou Barrow\Modou-Barrow,gm GAM,MFFW,Swansea City,eng Premier League,22,1992,22,6,791,8.8,1,2,1,0,0,0,0,0.11,0.23,0.34,0.11,0.34,Matches
210,Gareth Barry\Gareth-Barry,eng ENG,MF,Everton,eng Premier League,34,1981,33,32,2837,31.5,0,1,0,0,0,6,1,0.00,0.03,0.03,0.00,0.03,Matches
211,Fin Bartels\Fin-Bartels,de GER,MFFW,Werder Bremen,de Bundesliga,28,1987,30,22,2068,23.0,8,1,8,0,0,6,1,0.35,0.04,0.39,0.35,0.39,Matches
212,Maxime Barthelmé\Maxime-Barthelme,fr FRA,MF,Lorient,fr Ligue 1,26,1988,24,16,1261,14.0,0,5,0,0,0,1,0,0.00,0.36,0.36,0.00,0.36,Matches
213,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,24,1991,5,3,286,3.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
214,Marc Bartra\Marc-Bartra,es ESP,DF,Barcelona,es La Liga,24,1991,13,4,511,5.7,2,1,2,0,0,0,0,0.35,0.18,0.53,0.35,0.53,Matches
215,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,34,1981,31,31,2737,30.4,1,0,1,0,0,2,0,0.03,0.00,0.03,0.03,0.03,Matches
216,Marko Baša\Marko-Basa,me MNE,DF,Lille,fr Ligue 1,32,1982,15,15,1331,14.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
217,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,23,1992,35,25,2264,25.2,4,3,4,0,0,6,0,0.16,0.12,0.28,0.16,0.28,Matches
218,Davide Bassi\Davide-Bassi,it ITA,GK,Atalanta,it Serie A,30,1985,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
219,Sébastien Bassong\Sebastien-Bassong,cm CMR,DF,Norwich City,eng Premier League,29,1986,32,30,2790,31.0,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
220,Dušan Basta\Dusan-Basta,rs SRB,DF,Lazio,it Serie A,30,1984,23,21,1815,20.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
221,Borja Bastón\Borja-Baston,es ESP,FW,Eibar,es La Liga,22,1992,36,29,2564,28.5,18,3,15,3,3,3,0,0.63,0.11,0.74,0.53,0.63,Matches
222,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Marseille,fr Ligue 1,21,1993,36,32,2935,32.6,17,9,15,2,2,8,0,0.52,0.28,0.80,0.46,0.74,Matches
223,Robert Bauer\Robert-Bauer,de GER,DF,Ingolstadt 04,de Bundesliga,20,1995,24,18,1680,18.7,1,1,1,0,0,5,0,0.05,0.05,0.11,0.05,0.11,Matches
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,25,1990,33,33,2970,33.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,19,1996,19,17,1547,17.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MF,Mainz 05,de Bundesliga,27,1988,31,30,2717,30.2,2,1,2,0,0,7,0,0.07,0.03,0.10,0.07,0.10,Matches
227,Alexander Baumjohann\Alexander-Baumjohann,de GER,MF,Hertha BSC,de Bundesliga,28,1987,24,1,453,5.0,1,2,0,1,1,0,0,0.20,0.40,0.60,0.00,0.40,Matches
228,Éric Bauthéac\Eric-Bautheac,fr FRA,FWMF,Lille,fr Ligue 1,27,1987,28,25,2163,24.0,2,1,2,0,0,7,0,0.08,0.04,0.12,0.08,0.12,Matches
229,Jon Bautista\Jon-Bautista,es ESP,FW,Real Sociedad,es La Liga,20,1995,4,1,120,1.3,1,0,1,0,0,2,0,0.75,0.00,0.75,0.75,0.75,Matches
230,Moustapha Bayal Sall\Moustapha-Bayal-Sall,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1985,28,27,2358,26.2,3,0,3,0,0,9,1,0.11,0.00,0.11,0.11,0.11,Matches
231,Paul Baysse\Paul-Baysse,fr FRA,DF,Nice,fr Ligue 1,27,1988,30,29,2585,28.7,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
232,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,MFDF,Hannover 96,de Bundesliga,18,1996,5,5,378,4.2,0,3,0,0,0,1,0,0.00,0.71,0.71,0.00,0.71,Matches
233,Hervé Bazile\Herve-Bazile,ht HAI,MFFW,Caen,fr Ligue 1,25,1990,25,11,1078,12.0,0,3,0,0,0,1,0,0.00,0.25,0.25,0.00,0.25,Matches
234,Claudio Beauvue\Claudio-Beauvue,gp GLP,FW,Lyon,fr Ligue 1,27,1988,19,15,1279,14.2,5,2,4,1,1,0,0,0.35,0.14,0.49,0.28,0.42,Matches
235,Claudio Beauvue\Claudio-Beauvue,gp GLP,MFFW,Celta Vigo,es La Liga,27,1988,10,6,509,5.7,1,0,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matches
236,Bebé\Bebe,pt POR,MF,Rayo Vallecano,es La Liga,25,1990,34,27,2218,24.6,3,6,3,0,0,3,0,0.12,0.24,0.37,0.12,0.37,Matches
237,Uffe Bech\Uffe-Bech,dk DEN,MFFW,Hannover 96,de Bundesliga,22,1993,11,8,683,7.6,1,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,Matches
238,Henri Bedimo\Henri-Bedimo,cm CMR,DF,Lyon,fr Ligue 1,31,1984,18,14,1226,13.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
239,Alejandro Bedoya\Alejandro-Bedoya,us USA,MF,Nantes,fr Ligue 1,28,1987,28,22,2056,22.8,3,3,3,0,0,2,1,0.13,0.13,0.26,0.13,0.26,Matches
240,Roy Beerens\Roy-Beerens,nl NED,MF,Hertha BSC,de Bundesliga,27,1987,2,2,110,1.2,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
241,Asmir Begovi?\Asmir-Begovic,ba BIH,GK,Chelsea,eng Premier League,28,1987,17,15,1399,15.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
242,Julien Bègue\Julien-Begue,re REU,MF,Guingamp,fr Ligue 1,21,1993,3,0,46,0.5,0,1,0,0,0,1,0,0.00,1.96,1.96,0.00,1.96,Matches
243,Valon Behrami\Valon-Behrami,ch SUI,MF,Watford,eng Premier League,30,1985,21,14,1279,14.2,0,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches
244,Maximilian Beister\Maximilian-Beister,de GER,FWMF,Mainz 05,de Bundesliga,24,1990,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
245,Vid Belec\Vid-Belec,si SVN,GK,Carpi,it Serie A,25,1990,30,30,2700,30.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
246,Younès Belhanda\Younes-Belhanda,ma MAR,MF,Schalke 04,de Bundesliga,25,1990,15,8,814,9.0,2,1,2,0,0,2,0,0.22,0.11,0.33,0.22,0.33,Matches
247,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,23,1991,30,29,2635,29.3,1,2,1,0,0,3,0,0.03,0.07,0.10,0.03,0.10,Matches
248,Karim Bellarabi\Karim-Bellarabi,de GER,MF,Leverkusen,de Bundesliga,25,1990,33,31,2595,28.8,6,11,6,0,0,5,0,0.21,0.38,0.59,0.21,0.59,Matches
249,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,eng Premier League,20,1995,36,36,3240,36.0,1,5,1,0,0,3,0,0.03,0.14,0.17,0.03,0.17,Matches
250,Gianpaolo Bellini\Gianpaolo-Bellini,it ITA,DF,Atalanta,it Serie A,35,1980,15,11,946,10.5,1,0,0,1,1,4,0,0.10,0.00,0.10,0.00,0.00,Matches
251,François Bellugou\Francois-Bellugou,fr FRA,MFDF,Lorient,fr Ligue 1,28,1987,33,27,2298,25.5,0,1,0,0,0,6,1,0.00,0.04,0.04,0.00,0.04,Matches
252,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,21,1993,35,31,2588,28.8,12,4,8,4,4,4,0,0.42,0.14,0.56,0.28,0.42,Matches
253,Hatem Ben Arfa\Hatem-Ben-Arfa,fr FRA,FWMF,Nice,fr Ligue 1,28,1987,34,33,2825,31.4,17,6,12,5,5,2,0,0.54,0.19,0.73,0.38,0.57,Matches
254,Chaouki Ben Saada\Chaouki-Ben-Saada,tn TUN,MFFW,Troyes,fr Ligue 1,31,1984,18,8,816,9.1,1,1,1,0,0,1,0,0.11,0.11,0.22,0.11,0.22,Matches
255,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Toulouse,fr Ligue 1,24,1990,35,34,2882,32.0,17,5,15,2,3,2,0,0.53,0.16,0.69,0.47,0.62,Matches
256,Syam Ben Youssef\Syam-Ben-Youssef,tn TUN,DF,Caen,fr Ligue 1,26,1989,18,16,1478,16.4,3,1,3,0,0,2,1,0.18,0.06,0.24,0.18,0.24,Matches
257,Änis Ben-Hatira\Anis-Ben-Hatira,tn TUN,MF,Eint Frankfurt,de Bundesliga,27,1988,9,7,604,6.7,1,1,1,0,0,2,0,0.15,0.15,0.30,0.15,0.30,Matches
258,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Wolfsburg,de Bundesliga,31,1983,21,21,1890,21.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
259,Youssef Benali\Youssef-Benali,ma MAR,FWMF,Toulouse,fr Ligue 1,20,1995,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
260,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,eng Premier League,28,1987,4,0,68,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
261,Marco Benassi\Marco-Benassi,it ITA,MF,Torino,it Serie A,20,1994,32,21,1910,21.2,3,2,3,0,0,7,0,0.14,0.09,0.24,0.14,0.24,Matches
262,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Bayern Munich,de Bundesliga,28,1987,14,11,977,10.9,1,2,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,Matches
263,Lars Bender\Lars-Bender,de GER,MFDF,Leverkusen,de Bundesliga,26,1989,11,11,883,9.8,1,1,1,0,0,3,0,0.10,0.10,0.20,0.10,0.20,Matches
264,Sven Bender\Sven-Bender,de GER,DFMF,Dortmund,de Bundesliga,26,1989,19,14,1246,13.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
265,Nicklas Bendtner\Nicklas-Bendtner,dk DEN,FW,Wolfsburg,de Bundesliga,27,1988,13,4,418,4.6,2,0,2,0,0,2,0,0.43,0.00,0.43,0.43,0.43,Matches
266,Nicolas Benezet\Nicolas-Benezet,fr FRA,MFFW,Guingamp,fr Ligue 1,24,1991,19,14,1237,13.7,4,4,4,0,0,3,1,0.29,0.29,0.58,0.29,0.58,Matches
267,Pierre Bengtsson\Pierre-Bengtsson,se SWE,DF,Mainz 05,de Bundesliga,27,1988,16,14,1273,14.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
268,Ryan Bennett\Ryan-Bennett,eng ENG,DF,Norwich City,eng Premier League,25,1990,22,20,1837,20.4,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
269,Saïd Benrahma\Said-Benrahma,dz ALG,FWMF,Nice,fr Ligue 1,19,1995,9,0,135,1.5,2,0,2,0,0,0,0,1.33,0.00,1.33,1.33,1.33,Matches
270,Saïd Benrahma\Said-Benrahma,dz ALG,FW,Angers,fr Ligue 1,19,1995,12,1,304,3.4,1,0,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
271,Charlison Benschop\Charlison-Benschop,cw CUW,FW,Hannover 96,de Bundesliga,25,1989,9,2,344,3.8,1,0,1,0,0,0,0,0.26,0.00,0.26,0.26,0.26,Matches
272,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DFMF,Montpellier,fr Ligue 1,20,1995,22,15,1348,15.0,2,0,2,0,0,7,0,0.13,0.00,0.13,0.13,0.13,Matches
273,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Tottenham,eng Premier League,20,1994,5,2,170,1.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
274,Christian Benteke\Christian-Benteke,be BEL,FW,Liverpool,eng Premier League,24,1990,29,14,1529,17.0,9,3,8,1,1,2,0,0.53,0.18,0.71,0.47,0.65,Matches
275,Accursio Bentivegna\Accursio-Bentivegna,it ITA,FW,Palermo,it Serie A,19,1996,1,0,11,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
276,Francesco Benussi\Francesco-Benussi,it ITA,GK,Carpi,it Serie A,33,1981,4,4,298,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
277,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,27,1987,27,26,1970,21.9,24,7,24,0,0,1,0,1.10,0.32,1.42,1.10,1.42,Matches
278,Yassine Benzia\Yassine-Benzia,dz ALG,FWMF,Lille,fr Ligue 1,20,1994,25,17,1332,14.8,5,0,5,0,0,4,0,0.34,0.00,0.34,0.34,0.34,Matches
279,Saido Berahino\Saido-Berahino,bi BDI,FWMF,West Brom,eng Premier League,21,1993,31,17,1746,19.4,4,0,4,0,2,0,0,0.21,0.00,0.21,0.21,0.21,Matches
280,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,20,1994,29,26,2167,24.1,7,6,4,3,4,10,1,0.29,0.25,0.54,0.17,0.42,Matches
281,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Real Sociedad,es La Liga,25,1990,21,21,1841,20.5,0,4,0,0,0,10,0,0.00,0.20,0.20,0.00,0.20,Matches
282,Álex Bergantiños\Alex-Bergantinos,es ESP,MF,La Coruña,es La Liga,30,1985,22,20,1747,19.4,2,1,2,0,0,3,0,0.10,0.05,0.15,0.10,0.15,Matches
283,Markel Bergara\Markel-Bergara,es ESP,MF,Real Sociedad,es La Liga,29,1986,20,15,1348,15.0,1,0,1,0,0,7,1,0.07,0.00,0.07,0.07,0.07,Matches
